timedelta,user_id,f0,intensity,jitter,log_energy,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onset_strength,poly_features_0,poly_features_1,shimmer,spectral_bandwidth,spectral_centroid,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_flatness,spectral_rolloff,zero_crossing_rate,gaze_on,nod_no,nod_yes,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,is_speaking
00:00:00,59ad6f1e09709e00013c2ba5,,0.0,,-113.75643027960163,-490.27425999999997,,,,,,,,,,,,,,,,,,,,,,,,,,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,1.0000007,,,,,,,,,,,,,,,False
00:00:00,5d37d2861566530016a061de,,0.0,,-103.59714889215886,-503.97265999999996,,,,,,,,,,,,,,,,,,,,,,,,,,8.358246389891145,8.358246389891145,8.358246389891145,8.358246389891145,8.358246389891145,8.358246389891145,8.358246389891145,1.0000007,,,,,,,,,,,,,,,False
00:00:01,59ad6f1e09709e00013c2ba5,,0.0,,-113.75643027960163,-490.27425999999997,,,,,,,,,,,,,,,,,,,,,,,,,,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5d37d2861566530016a061de,334.39600961100615,0.818212661414995,5.798972999964232,-46.121798979870576,-295.2286,170.99083000000002,-3.898419,-5.3154205999999995,0.46567390000000003,-5.458178500000001,-6.4177175,-0.23245579,-4.430226,-0.72730106,-4.1003995,-1.7673904999999999,-34.245540000000005,32.336259999999996,3.751326,2.8314209999999997,14.580309,-5.2572355,-1.29294,-2.2677386000000004,2.4893208,-0.00013475378323027018,2.2638726681611883,58.31557956922535,2529.362721472486,2239.1506606268963,9.409274338065591,8.07780014229574,10.146117718912464,11.333557470097404,13.66086069481698,12.996989890109045,31.999387164943048,0.30252495,4895.136443661972,0.046888950892857134,,,,,,,,,,,,,False
00:00:02,59ad6f1e09709e00013c2ba5,,0.0,,-113.75643027960163,-490.27425999999997,,,,,,,,,,,,,,,,,,,,,,,,,,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,1.0000007,,,,,,,,,,,,,,,False
00:00:02,5d37d2861566530016a061de,295.87388898921364,0.7625122470931512,13.572048523085606,-26.216540020063352,-233.467,167.82773999999998,-0.69131684,-4.632441,1.278167,-1.330629,-1.2354603000000002,-2.0589783,-4.623615,2.0879302,0.22194368,-0.8449059999999999,-33.507774,18.188904,10.114346000000001,-5.5755897,12.708692999999998,-1.6890917,0.26752898,10.036341,2.2683562999999998,-0.00011320573214171155,1.89060795614294,38.578205010038594,2173.0043314522572,2057.4730990210587,10.069490468957868,7.616617662144409,10.199994453138453,14.409936598964796,16.913968633513903,15.930896388466998,39.8063908187882,0.0017247967999999999,4098.515625,0.060576171875,1.0,0.0,1.0,0.2052107469361519,0.060770711670063926,0.026406549352491013,0.006018333443849583,0.2461383307230807,0.41312036600625396,0.03903057840522205,0.0033043925035701385,0.0,False
00:00:03,59ad6f1e09709e00013c2ba5,,0.0,,-113.75643027960163,-490.27425999999997,,,,,,,,,,,,,,,,,,,,,,,,,,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,1.0000007,,,,,,,,,,,,,,,False
00:00:03,5d37d2861566530016a061de,321.73238549148687,0.8261293596877435,8.478789723715956,-23.294697785566363,-224.82109,177.77196999999998,-5.0040708,-1.6120948999999998,-1.1893212,-9.173381,-2.5712457000000004,-0.13485003,-5.955941,-2.901612,-2.3460083,-2.1623425,-24.629787,23.790415,9.029444999999999,-12.063907,16.272356,0.17444998,-2.4771919999999996,5.3992095,1.3472251,-0.00011100067974159319,1.837594591843676,48.281145118805114,2000.914340668027,1743.632716470004,11.335851551208703,8.799651992957102,10.989560190065243,13.163334077822013,15.616804031418846,15.409878148845785,41.053732118961456,2.852895e-05,3700.3125,0.0440869140625,1.0,1.0,0.0,0.23017168045043945,0.006211946718394756,0.02576713776215911,0.01069034255730609,0.01508988548691074,0.4048316081364949,0.30296263347069424,0.0042747094412334255,0.0,False
00:00:04,59ad6f1e09709e00013c2ba5,,0.0,,-113.75643027960163,-490.27425999999997,,,,,,,,,,,,,,,,,,,,,,,,,,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,12.8975992109866,1.0000007,,,,,,,,,,,,,,,False
00:00:04,5d37d2861566530016a061de,,0.7561740091388142,,-31.578753969130158,-261.60067999999995,147.33398,-2.4326494,-0.09920161,0.0062182564,-5.728409,-0.9380497,0.83342403,-2.4337547,0.20133512,-0.95562863,-2.2874777,-27.892012,21.088755,6.5834837,-8.175682,17.070272,-0.9106244000000001,-1.0205408,7.0914493,1.2378622,-4.373521408511334e-05,0.7407187746305727,,2394.644244371097,2270.158717901897,10.577818730834332,8.443641017184286,10.400613681276964,12.593832496054626,15.314477923528726,14.109686508601143,40.45437976527648,7.63382e-05,4965.46875,0.057294921875,1.0,0.0,0.0,0.05519263967871666,0.0011637233314104381,0.0055942143779248,0.028769263066351414,0.02971598599106073,0.6696497201919556,0.15018020421266556,0.0597342237830162,0.0,False
