timedelta,user_id,f0,intensity,jitter,log_energy,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onset_strength,poly_features_0,poly_features_1,shimmer,spectral_bandwidth,spectral_centroid,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_flatness,spectral_rolloff,zero_crossing_rate,gaze_on,nod_no,nod_yes,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,is_speaking
00:00:00,5e567cd58e4500024e8d096c,,0.0,,-114.60413678509147,-493.0936,,,,,,,,,,,,,,,,,,,,,,,,,,10.48935349514366,10.48935349514366,10.48935349514366,10.48935349514366,10.48935349514366,10.48935349514366,10.48935349514366,1.0000007,,,,,,,,,,,,,,,False
00:00:00,5ec453f93ba6b432bdf01d58,,0.0,,-118.21210513899193,-499.17322,,,,,,,,,,,,,,,,,,,,,,,,,,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5e567cd58e4500024e8d096c,84.17390266838149,0.6556437904781686,5.582676107567765,-57.79205403054698,-270.77297999999996,130.44345,-8.097025,4.419633,4.5882144,1.3952824,2.1299646,-3.3644027999999997,3.2926571000000004,-9.994158,10.747614,-11.310853999999999,-5.652721400000001,34.244476,-32.444782000000004,29.566471000000003,-14.812560000000001,29.382647,-19.705451999999998,13.611978,2.18193,-0.00023628498011110292,4.285344803025024,19.69002760184704,4959.799434580583,4330.444208435774,10.668998664101348,9.640011062811316,10.656465311605318,12.430227198651053,14.242567779555795,13.817355416907844,31.924429534987016,0.42270434,10896.05402542373,0.09330381196120688,,,,,,,,,,,,,True
00:00:01,5ec453f93ba6b432bdf01d58,,0.0,,-118.21210513899193,-499.17322,,,,,,,,,,,,,,,,,,,,,,,,,,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,1.0000007,,,,,,,,,,,,,,,False
00:00:02,5e567cd58e4500024e8d096c,,0.7388098796220611,,-16.084728414762303,-73.266785,123.93033999999999,-10.4606285,3.1354616,-0.20641601,1.5430268999999999,2.1852982000000005,-2.245924,2.3127353,-13.490383999999999,10.734003,-13.901238000000001,-6.8052244,32.275043,-43.177372,26.9206,-23.758615,34.76522,-20.630112,15.224571,1.3210719,-0.00024683693266576434,4.6762392625135325,,5327.683982297171,5047.78867163798,12.296251067027681,8.104026022867897,11.759469012330953,13.840105089972287,17.280601153094693,15.694900045698466,51.22426496958122,0.00045464865999999995,12379.453125,0.1464892578125,1.0,0.0,0.0,0.0246951929048488,0.12843909037397488,0.0016769040467854786,0.048860760993863404,0.33663048036396503,0.2797546951394332,0.08932449707859441,0.0906183835315077,0.0,True
00:00:02,5ec453f93ba6b432bdf01d58,,0.0,,-118.21210513899193,-499.17322,,,,,,,,,,,,,,,,,,,,,,,,,,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,1.0000007,,,,,,,,,,,,,,,False
00:00:03,5e567cd58e4500024e8d096c,,0.659173851604029,,-19.234433319582006,-103.04542,112.02379599999999,-6.784239299999999,1.2410697,-0.32750303,-0.4494829000000001,0.60437274,0.4849998,2.4953697,-14.28977,7.407221300000001,-13.4368305,-8.282693,34.2579,-37.411697,24.154995,-21.015886,30.593214,-22.851837,17.620764,1.3243937,-0.00017666411207993113,3.39329832197546,,5308.683792386939,5409.270418211821,11.659434360093071,8.470946606875241,11.773273398721535,14.265182140858252,17.770572666986215,17.084879120335945,50.46014619335941,0.0006580214999999999,12734.765625,0.17150390625,1.0,0.0,0.0,0.016712607536464932,0.16577138900756835,0.0032004988810513174,0.03422913136892021,0.4168568834662437,0.1676353968679905,0.016242605913430453,0.17935146689414974,0.0,True
00:00:03,5ec453f93ba6b432bdf01d58,,0.0,,-118.21210513899193,-499.17322,,,,,,,,,,,,,,,,,,,,,,,,,,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,1.0000007,,,,,,,,,,,,,,,False
00:00:04,5e567cd58e4500024e8d096c,153.61323113160515,0.8794494329961611,4.0276097878411115,-24.496427793495215,-195.6975,104.88447,-3.7467973,1.0327474,6.825010000000001,-3.3173614000000002,-4.053625,4.2958026,2.1438062,-9.035322,6.1420746,-12.369614,-5.346369999999999,33.188652000000005,-20.881363,17.08008,-2.7155682999999997,8.34442,-25.804136,16.924501,1.8255488000000002,-0.0001188508353062082,2.1421321384354437,56.9200171840809,4505.777054170074,4901.956300048071,11.364235921498425,9.862919141953686,12.042207415713689,14.049862369138394,18.08443512384572,19.545690637598923,45.87772129751522,0.0012149584,10063.125,0.1591162109375,1.0,0.0,0.0,0.058311300145255186,0.03362286998243588,0.0076761463812241955,0.2653959517677625,0.07934696465316746,0.18174102902412412,0.11311063667138414,0.2607951228403383,0.0,True
00:00:04,5ec453f93ba6b432bdf01d58,,0.0,,-118.21210513899193,-499.17322,,,,,,,,,,,,,,,,,,,,,,,,,,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,9.917863186466972,1.0000007,,,,,,,,,,,,,,,False
