timedelta,user_id,f0,intensity,jitter,log_energy,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onset_strength,poly_features_0,poly_features_1,shimmer,spectral_bandwidth,spectral_centroid,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_flatness,spectral_rolloff,zero_crossing_rate,gaze_on,nod_no,nod_yes,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,is_speaking
00:00:00,5ce30fb4c6aade001903ed6d,,0.0,,-107.99139892979044,-505.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,1.0000007,,,,,,,,,,,,,,,False
00:00:00,5d3758292faa0d0016797c0f,,0.5576348588880946,,-101.64237156930102,-549.88477,,,,,,,,,,,,,,,,,,,,,-7.093258547561438e-09,0.00021165543197168568,,6662.193664263122,9230.856598615148,8.116760659096185,8.298072459232742,9.234016331782122,10.093729967877383,11.53915478758241,10.97329949022507,12.289126156715913,0.67535126,17664.473684210527,0.01934814453125,0.0,0.0,0.0,0.02829088049906272,0.0063419035135733855,0.004378779187660526,0.023880029377458548,0.040521778036943734,0.6826165638588093,0.1811791608730952,0.03279090891333504,0.0,False
00:00:01,5ce30fb4c6aade001903ed6d,,0.0,,-107.99139892979044,-505.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5d3758292faa0d0016797c0f,,0.7578094967571516,,-101.03294490276902,-549.88477,,,,,,,,,,,,,,,,,,,,,-6.205158162768358e-09,0.00019456438961233032,,6726.71199666645,9547.407896226428,8.57795134790014,7.55065682152753,9.836667447415953,11.3055378463184,13.139310176010909,12.758311732857315,14.683920584432116,0.44187167,18091.875,0.01634765625,,,,,,,,,,,,,False
00:00:02,5ce30fb4c6aade001903ed6d,,0.0,,-107.99139892979044,-505.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,1.0000007,,,,,,,,,,,,,,,False
00:00:02,5d3758292faa0d0016797c0f,,0.6877183701456289,,-100.63743593003583,-549.88477,,,,,,,,,,,,,,,,,,,,,-7.220958008685e-09,0.00022019817440734516,,6719.7254769273095,9431.888876358476,9.591942710022618,7.338714821300077,9.646972781081216,11.980424086630954,13.076273019931733,13.16174217844209,14.66164809980263,0.42699304,17987.109375,0.0193408203125,,,,,,,,,,,,,False
00:00:03,5ce30fb4c6aade001903ed6d,,0.0,,-107.99139892979044,-505.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,1.0000007,,,,,,,,,,,,,,,False
00:00:03,5d3758292faa0d0016797c0f,,0.9696872733283932,,-94.49369737603085,-549.5047,2.761282,-2.1050892000000005,-1.1753736000000001,-0.07783424,1.0194774,1.9500328000000002,2.5742936000000003,2.800822,2.5998092,2.007001,1.1175222,2.1214461,1.1639278999999998,0.03441557,-1.0955667,-2.0549724,-2.699401,-2.9330866,-2.723313,0.049498245,-2.429586658362528e-08,0.0005595480949445627,,6769.004696355058,8443.680985457655,9.36386527304934,10.313958756981798,14.316035589107981,11.714437843808401,14.076120716597636,13.216613264448393,15.002393818459787,0.28641337,17110.78125,0.03802734375,,,,,,,,,,,,,False
00:00:04,5ce30fb4c6aade001903ed6d,,0.0,,-107.99139892979044,-505.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,1.0000007,,,,,,,,,,,,,,,False
00:00:04,5d3758292faa0d0016797c0f,,0.7839108308255068,,-98.8065331184088,-549.88477,,,,,,,,,,,,,,,,,,,,,-1.1496832940849309e-08,0.0003368311560231304,,6767.954154973018,9242.772261438991,9.758029968278358,7.57042386031254,9.876312964459126,11.363296881906939,13.533073753874064,13.694060006388955,14.74358995014344,0.39198756,17939.0625,0.0399560546875,,,,,,,,,,,,,False
00:00:05,5ce30fb4c6aade001903ed6d,,0.0,,-107.99139892979044,-505.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,10.584854331194839,1.0000007,,,,,,,,,,,,,,,False
