timedelta,user_id,f0,intensity,jitter,log_energy,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onset_strength,poly_features_0,poly_features_1,shimmer,spectral_bandwidth,spectral_centroid,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_flatness,spectral_rolloff,zero_crossing_rate,gaze_on,nod_no,nod_yes,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,is_speaking
00:00:00,5e4589f0dc89f106ff742885,109.85608089593559,0.5409691445853171,0.21277813756071776,-59.838041470488356,-352.66497999999996,204.29363999999998,-15.64925,-10.866641,9.225166999999999,-3.276192,-5.638449,0.47680342,-7.7883315,0.06659701,2.928603,-6.1685514,-10.160689999999999,8.398334,20.842164999999998,-3.475196,5.745082,-9.563472,-15.005329999999999,-1.1704653999999999,1.9727740000000002,-0.00018105901724858203,2.9740394224602937,16.722245085341694,1543.4734667809084,1233.5047892940645,11.825570933728006,8.930186440505652,12.606741305146285,12.141072170052318,13.951235464648551,13.472835017750509,24.23217104766566,0.49087673,2340.5330882352937,0.026798023897058824,,,,,,,,,,,,,False
00:00:00,5f07ec0ec025b5421c3e3379,,0.0,,-141.1964625698529,-490.0514,,,,,,,,,,,,,,,,,,,,,,,,,,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5e4589f0dc89f106ff742885,125.86689934245794,0.9359265728215078,0.3577664783598004,-15.55493930981023,-212.6554,195.69376,0.2668397,-5.5502152,5.627456,-1.9273802,4.0163274,2.7872145,-8.795463,2.309923,3.8435919999999997,-2.8552737,-5.193909,20.368662,-5.2424498,-34.297740000000005,11.956483,1.9555511000000003,-5.637635700000001,18.194689999999998,1.5109872,-0.00018478576875662105,3.0379868265889103,22.677180004191733,1579.223427099136,1249.458018808708,16.31381592293018,10.357608335359453,14.986815577927176,20.845706083413035,17.1603679401184,16.2297021762445,42.2970017598269,2.144416e-05,2153.90625,0.029248046875,1.0,0.0,0.0,0.008765721209347248,0.005313521053176373,0.0004536899318918586,0.000889626123631994,0.03212816764911016,0.7372307109832764,0.21252421552936235,0.002694335137493909,1.0,False
00:00:01,5f07ec0ec025b5421c3e3379,,0.0,,-141.1964625698529,-490.0514,,,,,,,,,,,,,,,,,,,,,,,,,,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,1.0000007,,,,,,,,,,,,,,,False
00:00:02,5e4589f0dc89f106ff742885,117.48057824276243,0.9181207039498656,0.3928128919269311,-24.667755263657497,-266.21747,156.66238,-3.6889381,-7.069178,5.429583999999999,1.4710113,2.7889998,3.0141322999999995,-4.286864,1.8929629000000001,1.7195181000000002,-3.3684044,-9.487552,19.265427,16.446302,-5.691808999999999,22.636366,3.4579367999999997,-15.801239,3.466489,1.4142976999999999,-8.45109844732706e-05,1.3985013426858155,9.695538342878214,1871.5049881794876,1529.710574143691,16.71405350321232,8.725792887334764,14.001696281969926,15.265414686621794,19.198235357653815,16.19221066975217,39.17388877194906,2.4923589000000003e-05,3206.71875,0.031181640625,1.0,0.0,0.0,0.03132576867938042,0.022703586611896757,0.0014875448250677437,0.0011958111717831346,0.04265938000753522,0.7907989919185638,0.1039621364325285,0.005866807419806719,1.0,False
00:00:02,5f07ec0ec025b5421c3e3379,,0.0,,-141.1964625698529,-490.0514,,,,,,,,,,,,,,,,,,,,,,,,,,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,1.0000007,,,,,,,,,,,,,,,False
00:00:03,5e4589f0dc89f106ff742885,117.31693571053523,0.9157919713487436,0.17376214064385273,-35.710292268254435,-338.41472999999996,116.66585500000001,-0.59889257,-1.7125529,4.98201,2.6161217999999997,0.11176777,-0.77754635,-3.2858547999999996,-1.1698095,-2.1106415000000003,-3.6589513,1.4362096000000002,6.481441,17.430164,8.518429,16.152838,7.1762776,-2.906634,3.0735931,1.1596214,-4.036580602287348e-05,0.6726320410658717,10.524178601449226,2001.893219071114,1530.392727346927,14.812571769617648,8.427613988821424,12.097704944453596,13.175774015150228,18.064396727887328,16.350017436753593,32.193791174946014,5.9241254e-05,3061.40625,0.03133968431122449,0.0,0.0,0.0,0.042085212965806335,0.006842382562657197,0.0005254509063282361,0.0003653672902146354,0.0037133709605162335,0.8038780291875204,0.14151341219743094,0.0010767525527626276,1.0,False
00:00:03,5f07ec0ec025b5421c3e3379,,0.0,,-141.1964625698529,-490.0514,,,,,,,,,,,,,,,,,,,,,,,,,,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,1.0000007,,,,,,,,,,,,,,,False
00:00:04,5e4589f0dc89f106ff742885,117.89417703136377,0.6619007786873725,1.9228972128550839,-33.87812479528286,-354.1292,123.89123000000001,5.340028,0.75989646,6.0787473,9.259506,3.4814974999999997,-3.3210175000000004,-5.2164269999999995,-2.8132222000000002,-1.87116,-2.3361156000000003,21.232295999999998,-1.3637915,5.244747,6.1450114000000005,12.175879,8.155512,1.9965906000000002,6.851093,1.2352108999999998,-4.3016278322064475e-05,0.7062628685091803,18.183644676663143,1873.2851975786975,1408.1140409827067,14.114151062475528,9.023065226311074,13.876452528675296,15.825453804838135,18.567177438296596,17.49165531508866,30.380345510422732,0.0005345076,2611.875,0.0283837890625,0.0,0.0,0.0,0.04090818017721176,0.004588074671725432,0.0004304208171864351,0.0005960063814806441,0.0013297897724745176,0.7478734652201334,0.2030158092578252,0.0012581775081343947,1.0,False
00:00:04,5f07ec0ec025b5421c3e3379,,0.0,,-141.1964625698529,-490.0514,,,,,,,,,,,,,,,,,,,,,,,,,,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,11.556182052713185,1.0000007,,,,,,,,,,,,,,,False
