timedelta,user_id,f0,intensity,jitter,log_energy,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onset_strength,poly_features_0,poly_features_1,shimmer,spectral_bandwidth,spectral_centroid,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_flatness,spectral_rolloff,zero_crossing_rate,gaze_on,nod_no,nod_yes,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,is_speaking
00:00:00,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:00,5f416c04539a9d31180b1648,,0.0,,-106.61555030748173,-486.36664,,,,,,,,,,,,,,,,,,,,,,,,,,9.901226137603567,9.901226137603567,9.901226137603567,9.901226137603567,9.901226137603567,9.901226137603567,9.901226137603567,1.0000007,,,,,,,,,,,,,,,False
00:00:01,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5f416c04539a9d31180b1648,104.73290237407423,0.5629568409614086,0.030617500209611775,-52.870230213462456,-261.76364,78.5659,-2.6920783999999998,2.9485018,-5.9305773,-5.644293,0.72342336,-1.5018076,3.4390074999999998,-12.737821,13.781297,-6.5230646,-24.638142000000002,44.532084999999995,-10.497411,32.058136,-38.224014000000004,33.584522,-23.320057000000002,16.144554,2.1238716,-0.00016985055123352333,3.6195064449739274,16.420668101988696,5216.870103553089,6746.534628836923,10.936159631500681,9.813115614468382,9.99188613354385,12.669941565723278,13.925728339790526,15.332746112391467,35.117739303246175,0.39099085,13510.962701612903,0.2586630544354839,,,,,,,,,,,,,False
00:00:02,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:02,5f416c04539a9d31180b1648,173.25565257174372,0.7847200098947117,3.0400585644973908,-25.48410026903465,-196.43935,99.9185,-0.58291733,7.105274700000001,-2.0668628,-0.18283395,-3.5421114,-3.112289,3.4075015,-13.066984,8.633695,-13.494939000000002,9.494968,13.72763,-11.004572999999999,31.229034000000002,-22.840698,33.258038,-11.343869,17.336676,1.5832255,-9.387739667948274e-05,1.773193127373914,12.03186615463057,5623.743803910508,6123.747481243669,10.389321502995774,11.834690993952648,11.287153562112431,15.13365073664332,16.804113558234853,17.403631495100207,48.073977349369386,0.0010927487,13362.65625,0.2094140625,0.0,0.0,0.0,0.058818045652137614,0.07122408864000496,0.003905234726602739,0.00017037111862215547,0.6427870440595554,0.15112889797057746,0.07183727390080127,0.00012903530152024755,1.0,False
00:00:03,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:03,5f416c04539a9d31180b1648,218.70928443202686,0.8246320519302918,2.297997495662161,-28.92448295246342,-226.94305,72.53974000000001,-4.3218246,1.9402707,-5.022089,-2.0537956000000004,-4.6469746,-3.7307851000000003,5.806928599999999,-8.839346,7.2978663,-14.82695,10.9373045,22.827913,-7.6044035,26.831991,-26.826231,35.989067,-13.371744,14.520847,1.5275413999999998,-5.288104227845785e-05,1.1593448271674167,8.436427299192491,5602.686216000329,7735.020739058886,10.30289641003592,11.902205600378533,10.666112956794967,13.75852899503325,16.0837747576497,16.375591594195768,47.79042932908939,0.0016418187,14523.75,0.31896484375,0.0,0.0,0.0,0.3260987877845764,0.023830740898847583,0.00420095920562744,0.0006963257270399481,0.011659984197467565,0.4634708344936371,0.16947725266218186,0.0005651458690408617,0.0,False
00:00:04,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:04,5f416c04539a9d31180b1648,159.75749571821854,0.6855538597872952,2.2242735802248403,-30.692252209714606,-253.22297999999998,103.61161,-3.1726403,0.19509813,-3.3510697,0.09387493,-6.50053,-2.9352953,3.5414993999999997,-11.940066999999999,6.371417,-12.407166499999999,26.949333000000003,-2.4385103999999997,-7.3204656,27.913387,-22.153624,27.620882,-13.216409,15.003553,1.4179778,-5.7993534102175476e-05,1.0869706363918217,6.6094483104535975,5894.150741130121,6484.614449191706,11.118886620258577,11.326973357793124,11.111443363750844,14.021662585051109,16.46171722991716,15.671325371564322,46.16640563863147,0.0012829755,13694.53125,0.239453125,0.0,0.0,0.0,0.1579537782818079,0.04594778254007299,0.004921915746914844,0.00029395946573155623,0.1856459827007105,0.5423198764522871,0.06266774858037631,0.0002489265292145622,0.0,True
00:00:05,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:05,5f416c04539a9d31180b1648,219.76739539919708,0.9241268801496224,0.6227995337932644,-36.447557215771816,-305.4573,80.662025,-5.739251,0.6475781999999999,-3.5001214,-1.4944754,-6.446062599999999,-1.3126912,3.9058072999999998,-10.052124000000001,5.9246335,-13.185088,30.549095,3.1016932,-2.5655799999999997,21.538511,-14.754607,27.677362,-13.130873000000001,12.443479,1.3387986,-1.5434892336964897e-05,0.3488559593980917,3.6153946985663903,6341.698015444418,7474.148967213692,9.452154332255967,12.960841903489387,11.28830369264783,13.353533351597983,15.794751560767677,14.891953677632758,44.96655188985986,0.0018460632999999999,15615.234375,0.2761328125,0.0,0.0,0.0,0.2071036294102669,0.04214551746845245,0.017179490905255078,0.0006347156886477022,0.2616849720478058,0.24029865860939026,0.23061379194259646,0.00033924978924915195,1.0,True
00:00:06,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:06,5f416c04539a9d31180b1648,220.37692751906448,0.6926835009640873,0.9422429338675784,-29.77945457266058,-229.39954,77.92806999999999,-7.5742273,2.5136712,-6.1531400000000005,-1.9158837,-3.937324,-3.0059810000000002,5.7941074,-12.715306,7.4701724,-13.368829000000002,18.996859,20.273895,-11.989903,27.293602000000003,-22.378683,34.515007000000004,-18.086178,11.260367,1.4044026,-3.3753423915874124e-05,0.8232828459202329,2.338406184650812,6113.304488856399,7879.014979886519,10.519844420277048,12.003497060023498,11.342504463361495,13.466577700425908,15.204543884245565,16.403287724223038,48.526927859671076,0.0013933816,15502.5,0.3075537109375,0.0,0.0,0.0,0.2190917432308197,0.010292048100382091,0.007044096942991019,0.0014918693632353095,0.010959574719890952,0.5223138183355331,0.2275416254997253,0.001265234881429933,0.0,True
00:00:07,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:07,5f416c04539a9d31180b1648,225.68614345821356,0.6791150106969854,1.0188820955681472,-24.451252674787263,-187.27805,61.829080000000005,-11.292067999999999,3.4464064,-5.128175,-2.501635,-5.173763,-5.535908999999999,9.491951,-13.676251,10.378913,-16.677141,18.382149,31.033833,-19.816858,41.8708,-31.702824,35.55898,-20.778576,18.126526000000002,1.5017405000000001,-4.859318580350496e-05,1.5054238940034352,1.937008240451356,5713.088508790273,9351.518849835367,10.722513175927396,11.379444234494375,11.82221130732204,13.751292661836779,15.729775834666633,15.228512321692493,51.81310468252707,0.0012639917,15688.828125,0.4095556640625,0.0,0.0,0.0,0.25728322068850196,0.022086727432906628,0.0063358895713463426,0.0025162482537173982,0.01669594319537282,0.4122715393702189,0.27994706109166145,0.0028634055537016447,0.0,True
00:00:08,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:08,5f416c04539a9d31180b1648,199.594880739224,0.8801167156414078,3.73815019550555,-26.792576161408967,-209.59631000000002,62.144287,-8.795685,1.8793331000000002,-4.7656019999999994,-3.3309587999999994,-4.3940697,-4.841396,6.700857000000001,-11.594875,9.344142999999999,-16.266447,21.30722,30.919690999999997,-18.061306,36.796172999999996,-27.292019,33.58876,-21.326828,17.31307,1.4457598999999999,-4.27312701082e-05,1.3090287130139715,3.3160678598162043,5863.707579545931,8925.153176332027,10.641969817189146,11.582359256418085,11.564979009245588,13.999481256413688,15.99639532624232,15.384117755553856,50.319001599705416,0.0013523166,15633.515625,0.3637841796875,0.0,0.0,0.0,0.39923715591430653,0.016992462612688542,0.0035120512358844283,0.0013327501132152975,0.002405682671815157,0.34921979904174805,0.2267208606004715,0.0005792414012830704,1.0,True
00:00:09,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
00:00:09,5f416c04539a9d31180b1648,222.5048504332703,0.665210931920867,0.8313419271498196,-29.41913443426725,-223.36662,75.08396,-7.8621144,3.6234944,-1.53007,1.9551998,-4.684295,-7.259930000000001,1.2105498,-12.769483000000001,6.8834995999999995,-15.228519,14.958351,18.106335,-13.702689999999999,32.281593,-23.218573000000003,31.357135999999997,-16.713459,14.1725025,1.4658298,-3.901654158261462e-05,0.9191653511998956,3.169642794085954,6090.748222857611,8039.666611067116,9.999505904914859,11.521770951717276,11.198383331941958,13.789431494384575,15.74122534605482,15.341808202729439,49.0254566148108,0.001524301,15577.265625,0.3261865234375,0.0,0.0,0.0,0.5503085672855377,0.012740962393581868,0.006154952198266983,0.0028593423310667282,0.002115703723393381,0.2783724844455719,0.14660340547561646,0.0008445809595286846,1.0,True
00:00:10,59ad6f1e09709e00013c2ba5,,0.0,,-133.4717589222114,-491.81300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,12.140204745641409,1.0000007,,,,,,,,,,,,,,,False
