timedelta,user_id,f0,intensity,jitter,log_energy,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onset_strength,poly_features_0,poly_features_1,shimmer,spectral_bandwidth,spectral_centroid,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_flatness,spectral_rolloff,zero_crossing_rate,gaze_on,nod_no,nod_yes,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,is_speaking
00:00:00,5c1a4a6240df6b0001880308,,0.0,,-114.77964940318209,-489.87567,,,,,,,,,,,,,,,,,,,,,,,,,,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,1.0000007,,,,,,,,,,,,,,,False
00:00:00,5c4ac37abe23f50001e7f8b4,,0.0,,-131.70166092658107,-495.22144000000003,,,,,,,,,,,,,,,,,,,,,,,,,,8.304838650588056,8.304838650588056,8.304838650588056,8.304838650588056,8.304838650588056,8.304838650588056,8.304838650588056,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5c1a4a6240df6b0001880308,,0.0,,-114.77964940318209,-489.87567,,,,,,,,,,,,,,,,,,,,,,,,,,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,1.0000007,,,,,,,,,,,,,,,False
00:00:01,5c4ac37abe23f50001e7f8b4,132.96421762950848,0.6445827327447565,7.808799702173857,-47.87708484973878,-291.99466,137.60483,-3.2860312000000005,-3.1685052000000002,-0.71463877,-3.9043558,-4.4265885,-1.0068744,-9.043763,-3.6179028,-6.1434135,-4.996317400000001,-19.155142,48.938778000000006,1.6728039000000001,9.344209,18.64851,-2.548118,5.119824400000001,-4.820975,2.4991996,-7.94904979640077e-05,1.3490227457579091,29.50185059110501,2904.6908604772075,2517.603741740583,9.864851099738644,8.01244388887133,10.11710399040714,11.130696439766732,13.09974234872973,12.736540602974207,35.18635123835449,0.21488145,5996.439873417721,0.055491000791139236,,,,,,,,,,,,,False
00:00:02,5c1a4a6240df6b0001880308,,0.0,,-114.77964940318209,-489.87567,,,,,,,,,,,,,,,,,,,,,,,,,,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,1.0000007,,,,,,,,,,,,,,,False
00:00:02,5c4ac37abe23f50001e7f8b4,206.68543997080312,0.6412179168985975,12.192038324501286,-29.34393962160349,-244.39427,99.67235600000001,-3.1268373,-6.8888793,-2.7630242999999997,-8.26116,-4.589815,-4.6681457,-4.219307,-5.967126400000001,0.8170401999999999,-9.462044,-7.170897,38.649757,-17.472417999999998,19.779713,-0.4566742999999999,4.0029125,1.214148,4.410374,1.6841867,-6.289795221765247e-05,1.20075533625544,26.87139198433517,3817.1860903631487,4265.487677803071,11.770966987996006,8.536169388053711,11.498532875299812,13.937376710441027,15.924331116269968,16.133092206339267,44.250818545509816,0.00079578446,8590.078125,0.13029296875,0.0,0.0,0.0,0.09224446587588477,0.007859333215848259,0.003855186301971907,0.0013424325759684586,0.0025890985675884976,0.7913821158201798,0.0993687777739504,0.001358595041497408,1.0,False
00:00:03,5c1a4a6240df6b0001880308,,0.0,,-114.77964940318209,-489.87567,,,,,,,,,,,,,,,,,,,,,,,,,,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,1.0000007,,,,,,,,,,,,,,,False
00:00:03,5c4ac37abe23f50001e7f8b4,218.8803031238276,0.6010815840019003,3.2609894785764837,-35.121897099893495,-307.75836,87.24843,-1.345381,-5.997298000000001,0.053946535999999996,-4.950696499999999,-2.3481528999999997,-3.8103633,-7.452709700000001,-2.9406849999999998,-0.04885745,-8.530194999999999,0.014842548999999998,36.937683,-4.9493675,13.8038645,3.8962097,0.0097579025,0.50760037,2.3712711,1.5689751,-2.689192483857928e-05,0.5299283547435094,3.7883329897557583,3561.716580034559,4262.488236165653,11.036301480518926,8.707925153573887,11.036581173091626,13.279512826490793,15.718966653537734,16.001871882600447,40.907022525722546,0.0013117920000000002,8095.3125,0.1370703125,0.0,0.0,0.0,0.26409038752317426,0.017295688111335042,0.014572527958080173,0.000675526779377833,0.008614145568571985,0.6331016302108765,0.06123308800160885,0.0004169873020146042,1.0,False
00:00:04,5c1a4a6240df6b0001880308,,0.0,,-114.77964940318209,-489.87567,,,,,,,,,,,,,,,,,,,,,,,,,,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,11.594157345507634,1.0000007,,,,,,,,,,,,,,,False
00:00:04,5c4ac37abe23f50001e7f8b4,153.82827139176482,0.7764493515668172,7.4653140655840575,-34.98719458997499,-314.11804,117.93035,-4.777571,-2.161444,0.94011855,-6.4818106,-2.5025146,-3.2847562000000003,-7.559182000000001,-2.9505310000000002,-2.0003257,-7.5415177,5.3472652,28.657766,10.394506,5.034654,11.907567,0.89691865,-1.1056336000000002,4.0918417,1.3778788999999998,-2.626960393357448e-05,0.4498141894713575,15.732425543017035,3332.770509456035,2634.2324910718185,11.131572415256617,9.025173823485432,11.139325090452546,12.777735573745765,15.29796020238877,16.888415455270678,38.30364021177776,0.00052067597,6216.5625,0.0558984375,0.0,0.0,0.0,0.27406580001115805,0.01773629765957594,0.015330292191356419,0.0006815107219154017,0.005924520315602422,0.6108200311660766,0.0751114409416914,0.0003301095173810609,1.0,True
